row,name,article,supplier,volume,parallel,price,sale_price,free,reserve,pom_free,rev_free
272,Армения белое полусладкое вино 0.75л,УМ209,РЕГИОН 50,0.75,,799.2,,42.0,0,42.0,0
273,Армения белое сухое вино 0.75л,УМ198,РЕГИОН 50,0.75,,799.2,,30.0,0,30.0,0
274,Армения Гранатовое полусладкое 0.75л,УМ199,РЕГИОН 50,0.75,,789.75,,94.0,0,94.0,0
275,Армения Ежевичное полусладкое 0.75л,УМ200,РЕГИОН 50,0.75,,789.75,,93.0,0,93.0,0
276,Армения красное полусладкое вино 0.75л,УМ208,РЕГИОН 50,0.75,,799.2,,42.0,0,42.0,0
277,Армения красное сухое вино 0.75л,УМ196,РЕГИОН 50,0.75,,799.2,,42.0,0,42.0,0
278,Орран Арени Мальбек розовое сухое вино 0.75л,УМ197,РЕГИОН 50,0.75,,668.25,,12.0,0,12.0,0
280,"ВЕДИ АЛКО ГРАНАТ 0,75л.Алк.  Плод.красная полусладкая п/у",ВЕД002,Веди Трейд ООО,0.75,,1054.8,,25.0,0,25.0,0
281,Нораванк бай Ин Арени красное сухое вино 0.75л,ММ014,Маруся Бевереджис РУС,0.75,,853.12,,103.0,0,103.0,0
283,КЛАССИ ДЖЕССИ Шардоне белое сухое 0.75л,ПВ1243,ПРЕМЬЕР-ВИН,0.75,,1264.9,,9.0,0,9.0,0
284,КОКОКЕМЕЛ Гевюрцтраминер белое полусладкое 0.75л,ПВ1244,ПРЕМЬЕР-ВИН,0.75,,1074.61,,2.0,0,2.0,0
286,Койбой мерло розе сорт сухое розовое 0.75л.,ПВ176А,ПРЕМЬЕР-ВИН,0.75,,849.29,,1.0,0,1.0,0
288,ПАМПИНГ ДЖЭК Мерло сорт сухое красное 0.75л.,ПВ1175,ПРЕМЬЕР-ВИН,0.75,,1082.57,,15.0,0,15.0,0
290,Гетц Токай Фурминт Драй белое сухое вино 0.75л,СЧ007,Фирма С-2,0.75,,1558.3,,13.0,0,13.0,0
291,Гетц Токай Фурминт Семи-Свит белое полусладкое вино 0.75л,СЧ008,Фирма С-2,0.75,,1558.3,,5.0,0,5.0,0
292,Готц Токай Асу 6 путтоней белое сладкое вино 0.5л,СЧ009,Фирма С-2,0.5,,5807.03,,1.0,0,1.0,0
293,Токай Асу 5 Путтоньш белое сладкое вино 0.5л,СЧ010,Фирма С-2,0.5,,3693.24,,6.0,0,6.0,0
294,Токай Дересла Фурминт белое полусладкое 0.75л,ФР090,Форт Виноторговая компания,0.75,,2682.6,,15.0,0,15.0,0
296,Альфред Меркельбах Рислинг трокен белое сухое вино 0.75л,ФР134,Форт Виноторговая компания,0.75,,4568.89,,9.0,0,9.0,0
298,Бекштайнер Вайнхаус Шпэтбургундер красное сухое 0.75л,ЛД1266,Ладога Дистрибьюшен,0.75,,1650.25,,11.0,0,11.0,0
299,Винцер фон Баден Рислинг Мускателлер полусухое белое 0.75л.,ЛД1057А,Ладога Дистрибьюшен,0.75,,1865.5,,49.0,0,49.0,0
300,Дюрбахер Баден Плауэльрайн Кабинет Рислинг сорт орд сухое белое 0.75л.,ЛД565А,Ладога Дистрибьюшен,0.75,,2189.09,,1.0,0,1.0,0
302,Бекштайнер Винцер Фрайханд Рислинг белое полусухое 0.75л,ЛД1036Н,Ладога Дистрибьюшен,0.75,,1562.55,,5.0,0,5.0,0
303,Бекштайнер Рислинг белое полусухое вино 0.75л,ЛД1239А,Ладога Дистрибьюшен,0.75,,1758.75,,86.0,0,86.0,0
304,Вайнгут Винтер Диттельсхайм Рислинг Эрстен Лаген белое сухое вино 0.75л,ФР078,Форт Виноторговая компания,0.75,,6788.63,,18.0,0,18.0,0
305,Вайнгут Экономират Ребхольц Рислинг трокен белое сухое вино 0.75л,ФР220,Форт Виноторговая компания,0.75,,5479.68,,6.0,0,6.0,0
306,Вайнгут Экономират Ребхольц Шпетбургундер трокен красное сухое вино 0.75л,ФР221,Форт Виноторговая компания,0.75,,9321.92,,6.0,0,6.0,0
308,Вилла Вольф Пино Нуар Розе полусухое розовое вино 0.75л,АИ1344,АСТ-интернэшнл инваэронмэнт,0.75,,1680.71,,22.0,0,22.0,0
309,Вино Вилла Вольф Гевюрцтраминер белое полусухое вино 0.75л,АИ1058А,АСТ-интернэшнл инваэронмэнт,0.75,,1680.71,,18.0,0,18.0,0
310,Вино Вилла Вольф Пино Нуар красное сухое 0.75,АИ1087,АСТ-интернэшнл инваэронмэнт,0.75,,2195.51,,8.0,0,8.0,0
312,Винцер фон Баден Рислинг - Гевюрцтраминер орд полусладкое белое 0.75л.,ЛД1126,Ладога Дистрибьюшен,0.75,,1937.25,,7.0,0,7.0,0
313,Винцер фон Баден Рислинг полусухое белое 0.75л,ЛД1018С,Ладога Дистрибьюшен,0.75,,1793.75,,73.0,0,73.0,0
314,Граф Йохан 4 Рислинг Трокен Рейнгау белое сухое вино 0.75л,ФР223,Форт Виноторговая компания,0.75,,2727.4,,13.0,0,13.0,0
315,Зельбах Рислинг Инклайн белое сухое вино 0.75л,ФР081,Форт Виноторговая компания,0.75,,3498.83,,55.0,0,55.0,0
316,Кранц Рислинг трокен белое сухое вино 1.0л,ФР084,Форт Виноторговая компания,1,,4115.98,,9.0,0,9.0,0
317,Кранц Шпетбургундер Пфальц красное сухое вино 0.75л,ФР085,Форт Виноторговая компания,0.75,,2916.52,,8.0,0,8.0,0
319,Майбах Вайссер Бургундер полусухое белое 0.75л,ОМ135А,ТОРГОВЫЙ ДОМ АРОМА,0.75,,1172.5,,12.0,0,12.0,0
320,Майбах Рислинг Зюсс сладкое белое  0.75л,ОМ075А,ТОРГОВЫЙ ДОМ АРОМА,0.75,,1061.29,,6.0,0,6.0,0
321,Майбах Рислинг Трокен полусухое белое 0.75л,ОМ074С,ТОРГОВЫЙ ДОМ АРОМА,0.75,,1073.65,,6.0,0,6.0,0
322,Майбах Совиньон Блан Файнхерб полусладкое белое 0.75л,ОМ137А,ТОРГОВЫЙ ДОМ АРОМА,0.75,,1146.41,,12.0,0,12.0,0
323,Майбах Шардоне полусухое белое 0.75л,ОМ286А,ТОРГОВЫЙ ДОМ АРОМА,0.75,,1070.9,,8.0,0,8.0,0
325,БЛЭК НАЙТ АЙСВАЙН сорт сладкое белое 0.375л.,ПВ1246,ПРЕМЬЕР-ВИН,0.375,,5063.37,,8.0,0,8.0,0
326,Петер Мертес Рислинг Кабинет сорт полусухое белое 0.75л.,ПВ007С,ПРЕМЬЕР-ВИН,0.75,,1412.1,,23.0,0,23.0,0
327,Рислинг КАБИНЕТ серия ГОЛД ЭДИШН белое полусладкое 0.75л,ПВ1174,ПРЕМЬЕР-ВИН,0.75,,1819.27,,12.0,0,12.0,0
328,Рислинг КАБИНЕТ серия ГОЛД ЭДИШН белое сухое 0.75л,ПВ130А,ПРЕМЬЕР-ВИН,0.75,,1819.27,,10.0,0,10.0,0
329,Рислинг полусухое белое Петер Мертес 0.75л,АИ573С,АСТ-интернэшнл инваэронмэнт,0.75,,1077.98,,69.0,0,69.0,0
331,"Вино сортовое ординарное «Риттерштольц Рислинг» полусухое белое 0,75Л",ЛД1429О,Ладога Дистрибьюшен,0.75,,1578.5,,19.0,0,19.0,0
332,"ЛИЗАРД РИСЛИНГ сорт бел п/слад 0,75л.",ОМ129,ТОРГОВЫЙ ДОМ АРОМА,0.75,,864.96,,22.0,0,22.0,0
333,"ЛИЗАРД РИСЛИНГ ТРОКЕН  белое полусухое 0,75",ОМ076,ТОРГОВЫЙ ДОМ АРОМА,0.75,,897.91,,27.0,0,27.0,0
335,"Вино полусухое белое Кидрихер Клостерберг Рислинг Трокен 0,75л",ВК469,ВИНИКОМ ООО,0.75,,3221.85,,6.0,0,6.0,0
337,"Вино сортовое ординарное «Риттерштольц Грюнер Вельтлинер» полусухое белое 0,75Л",ЛД1428,Ладога Дистрибьюшен,0.75,,1144.0,,24.0,0,24.0,0
338,Георг Штайнмец ПИНО НУАР РОЗЕ сорт полусухое розовое 0.75л.,ПВ1242,ПРЕМЬЕР-ВИН,0.75,,1049.65,,19.0,0,19.0,0
339,Георг Штайнмец ПИНО НУАР сорт сух красное 0.75л.,ПВ1180,ПРЕМЬЕР-ВИН,0.75,,1454.82,,1.0,0,1.0,0
340,Георг Штайнмец РИСЛИНГ сорт сух бел 0.75л.,ПВ1181,ПРЕМЬЕР-ВИН,0.75,,1609.36,,18.0,0,18.0,0
341,Лизард Пино Нуар Розе полусухое розовое 0.75л,ОМ350,ТОРГОВЫЙ ДОМ АРОМА,0.75,,439.34,,72.0,0,72.0,0
343,Ривер Рут Гевюрцтраминер Пфальц полусладкое белое 0.75л,ЛД1135,Ладога Дистрибьюшен,0.75,,1506.75,,333.0,0,333.0,0
344,Ривер Рут Рислинг Рейнхессен полусухое белое 0.75л,ЛД1481,Ладога Дистрибьюшен,0.75,,1524.25,,194.0,0,194.0,0
345,Рислинг Алте Ребен Карл Левен белое полусухое вино 0.75л,ВК515,,0.75,,4615.13,,21.0,0,21.0,0
346,Эрнст Лоозен Дер Катер белое сухое вино 0.75л,АИ1380,АСТ-интернэшнл инваэронмэнт,0.75,,1445.85,,20.0,0,20.0,0
347,Эрнст Людвиг Пино Нуар драй красное сухое 0.75л,ФР091,Форт Виноторговая компания,0.75,,2155.04,1185.0,34.0,0,34.0,0
348,Эрнст Людвиг Рислинг драй белое сухое вино 0.75л,ФР034,Форт Виноторговая компания,0.75,,2026.35,1115.0,455.0,10.0,455.0,0
350,Кир-Янни Наусса красное сухое вино 0.75л,ФР083,Форт Виноторговая компания,0.75,,3877.08,,6.0,0,6.0,0
351,Мега Спилео 3 Кюве белое сухое вино 0.75л,АИ1322,АСТ-интернэшнл инваэронмэнт,0.75,,2114.78,,6.0,0,6.0,0
352,Сигалас Санторини белое сухое вино 0.75л,ФР234,Форт Виноторговая компания,0.75,,10317.32,,3.0,0,3.0,0
354,Алазанская долина белое полусалдкое 0.75л Бадагони,ПО367,АСГ,0.75,,696.34,,30.0,0,30.0,0
355,Алазанская Долина белое полусладкое 0.75л КиндзмараулиМарани,ФР020,Форт Виноторговая компания,0.75,,1358.72,,24.0,0,24.0,0
356,Алазанская долина красное полусладкое 0.75л Бадагони,ПО368,АСГ,0.75,,726.02,,30.0,0,30.0,0
357,Алазанская Долина красное полусладкое 0.75л КиндзмараулиМарани,ФР021,Форт Виноторговая компания,0.75,,1383.61,,24.0,0,24.0,0
359,Киндзмараули полусладкое красное 0.75л Бадагони,НЦ157А,Национальные Алкогольные Традиции,0.75,,825.8,,-6.0,6.0,-6.0,0
361,Алазанская долина красное полусладкое 0.75л. Бессини,АГ212Н,Вино он-лайн АГ,0.75,,636.72,,3.0,0,3.0,0
363,"Хихви Квеври выдержанное сортовое сухое белое 0,75Л.",ВК354,ВИНИКОМ ООО,0.75,,2117.57,,2.0,0,2.0,0
364,"Вино  сухое белое КИСИ КВЕВРИ 0,75л.",ВК513,Винтрейд,0.75,,2341.16,,1.0,0,1.0,0
366,"Вино Мукузани красное сухое 0,75л.",ОН034,Прометей,0.75,,1385.94,,11.0,0,11.0,0
368,"Вино сухое белое ЦИНАНДАЛИ 0,75л.",ВК503,ВИНИКОМ ООО,0.75,,1427.51,,29.0,0,29.0,0
370,"Саперави сорт орд сух красное 0,75 Гвариани",АГ571,Вино он-лайн АГ,0.75,,796.04,,32.0,0,32.0,0
372,"Вино полусладкое белое Алазанская долина, серия Кахетинские Подвалы 0,75л",ЕП050,ГРЕЙП,0.75,,1138.52,,132.0,0,132.0,0
373,"Вино полусладкое красное Киндзмараули, серия Кахетинские Подвалы 0,75л",ЕП051,ГРЕЙП,0.75,,1294.13,,246.0,0,246.0,0
374,"Вино полусухое красное Пиросмани, серия Кахетинские Подвалы 0,75л",ЕП052,ГРЕЙП,0.75,,1161.7,,60.0,0,60.0,0
375,"Вино сухое красное Саперави, серия Кахетинские Подвалы 0,75л",ЕП053,ГРЕЙП,0.75,,1169.98,,116.0,0,116.0,0
379,Элибо Алазани ординарное белое полусладкое 0.75л,ММ141Н,Маруся Бевереджис РУС,0.75,,919.0,,50.0,0,50.0,0
380,Элибо Алазани сортовое ординарное красное полусладкое 0.75л,ММ143Н,Маруся Бевереджис РУС,0.75,,919.0,,38.0,0,38.0,0
381,Элибо Киндзмараули выдержанное сортовое красное полусладкое 0.75л,ММ147В,Маруся Бевереджис РУС,0.75,,1336.0,,14.0,0,14.0,0
382,Элибо Ркацители-Мцване ординарное белое сухое 0.75л,ММ140Н,Маруся Бевереджис РУС,0.75,,895.0,,15.0,0,15.0,0
383,Элибо Саперави выдержанное сортовое красное сухое 0.75л,ММ142Н,Маруся Бевереджис РУС,0.75,,999.0,,8.0,0,8.0,0
384,"Вино ординарное сортовое сухое красное ""Саперави"" 0,75Л",ИА001,ИВК Альтернатива ООО,0.75,,1678.79,,21.0,1.0,21.0,0
385,Кахури белое сухое 0.75л КиндзмараулиМарани,ФР027,Форт Виноторговая компания,0.75,,1458.26,,15.0,0,15.0,0
386,Киндзмараули красное полусладкое 0.75л Бадагони,ПО369,АСГ,0.75,,900.76,,30.0,0,30.0,0
387,Киндзмараули красное полусладкое вино 0.75л КиндзмараулиМарани,ФР074,Форт Виноторговая компания,0.75,,2120.2,,18.0,0,18.0,0
389,"Саперави ординарное сортовое сухое красное серии Александров Вайн Коллектион 0,75л",ЕП041,ГРЕЙП,0.75,,1568.26,,36.0,0,36.0,0
391,"Вино сортовое выдержанное полусладкое красное ""Киндзмараули"" ТМ ""МИЛДИАНИ ФЭМИЛИ ВАЙНЕРИ"" 0,75Л",АМ858,Русвинторг,0.75,,1456.71,,2.0,0,2.0,0
392,"Вино сортовое марочное сухое белое ""Цинандали"" ТМ ""МИЛДИАНИ ФЭМИЛИ ВАЙНЕРИ"" 0,75Л",АМ859,Русвинторг,0.75,,1075.9,,39.0,0,39.0,0
